id,magnitude,type,title,date,time,updated,url,detailUrl,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,geometryType,depth,latitude,longitude,place,location,continent,country,subnational,city,locality,postcode,what3words,timezone
usp000485m,6.5,earthquake,"M 6.5 - 75 km NNE of Gorontalo, Indonesia",1990-04-19T12:40:38,640528838690,1651175546603,https://earthquake.usgs.gov/earthquakes/eventpage/usp000485m,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000485m&format=geojson,0,0,6,,reviewed,0,650,us,p000485m,",choy19900419124038,gcmtb041990c,usp000485m,gcmt19900419124039,atlas19900419124040,iscgem372925,",",choy,gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,trump-shakemap,",0,0,1.2,0,mw,Point,23.7,1.108,123.429,"75 km NNE of Gorontalo, Indonesia","Gorontalo, Indonesia",,Indonesia,North Sulawesi,,North Sulawesi,,generational.gazer.accentuating,480
usp0004850,6,earthquake,"M 6.0 - Minahasa, Sulawesi, Indonesia",1990-04-19T01:05:08,640487108760,1651175541280,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004850,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004850&format=geojson,0,0,4,,reviewed,0,554,us,p0004850,",gcmtb041990a,usp0004850,gcmt19900419010508,iscgem372880,",",gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1.3,0,mw,Point,33,1.3,123.021,"Minahasa, Sulawesi, Indonesia","Minahasa, Sulawesi, Indonesia",,,,,Celebes Sea,,sifted.snooty.talkers,480
usp000484b,5.5,earthquake,"M 5.5 - 87 km NNE of Gorontalo, Indonesia",1990-04-18T19:22:40,640466560280,1651175535838,https://earthquake.usgs.gov/earthquakes/eventpage/usp000484b,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000484b&format=geojson,0,0,4,,reviewed,0,465,us,p000484b,",iscgem372846,usp000484b,",",iscgem,us,",",origin,phase-data,shakemap,",0,0,1.1,0,mb,Point,36.8,1.229,123.441,"87 km NNE of Gorontalo, Indonesia","Gorontalo, Indonesia",,Indonesia,North Sulawesi,,North Sulawesi,,tethering.blends.expectation,480
usp0004845,6.5,earthquake,"M 6.5 - 86 km N of Gorontalo, Indonesia",1990-04-18T18:32:59,640463579980,1651175533772,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004845,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004845&format=geojson,0,0,5,,reviewed,0,650,us,p0004845,",choy19900418183259,gcmtb041890c,usp0004845,gcmt19900418183301,atlas19900418183301,iscgem372839,",",choy,gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,trump-shakemap,",0,0,1.1,0,mw,Point,19.1,1.315,123.018,"86 km N of Gorontalo, Indonesia","Gorontalo, Indonesia",,,,,Celebes Sea,,congested.uncontrollably.tactic,480
usp000483x,5.7,earthquake,"M 5.7 - 80 km N of Gorontalo, Indonesia",1990-04-18T17:06:18,640458378490,1651175530885,https://earthquake.usgs.gov/earthquakes/eventpage/usp000483x,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000483x&format=geojson,0,0,4,,reviewed,0,500,us,p000483x,",iscgem372830,usp000483x,",",iscgem,us,",",origin,phase-data,shakemap,",0,0,1.1,0,mb,Point,35.3,1.263,122.984,"80 km N of Gorontalo, Indonesia","Gorontalo, Indonesia",,Indonesia,Gorontalo,,Gorontalo,,pinches.whiners.mounding,480
usp0004839,5.6,earthquake,"M 5.6 - 80 km NW of Gorontalo, Indonesia",1990-04-18T14:35:17,640449317070,1651175528858,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004839,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004839&format=geojson,0,0,4,,reviewed,0,482,us,p0004839,",iscgem372798,usp0004839,",",iscgem,us,",",origin,phase-data,shakemap,",0,0,0.8,0,mb,Point,33,1.129,122.645,"80 km NW of Gorontalo, Indonesia","Gorontalo, Indonesia",,Indonesia,Gorontalo,,Gorontalo,,existent.domesticate.mushers,480
usp0004832,5.6,earthquake,"M 5.6 - Minahasa, Sulawesi, Indonesia",1990-04-18T13:54:19,640446859030,1598657611621,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004832,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004832&format=geojson,0,0,5,,reviewed,0,482,us,p0004832,",atlas19900418135419,usp0004832,",",atlas,us,",",origin,phase-data,shakemap,trump-shakemap,",0,0,1.6,0,mb,Point,33,0.368,123.131,"Minahasa, Sulawesi, Indonesia","Minahasa, Sulawesi, Indonesia",,Indonesia,Gorontalo,,Gorontalo,,relax.vibrational.garnishes,480
usp000482z,7.8,earthquake,"M 7.8 - 75 km NNW of Gorontalo, Indonesia",1990-04-18T13:39:19,640445959010,1651175525247,https://earthquake.usgs.gov/earthquakes/eventpage/usp000482z,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000482z&format=geojson,0,0,7,,reviewed,0,936,us,p000482z,",usp000482z,choy19900418133919,gcmtc041890b,duputel041890b,gcmt19900418133919,atlas19900418133922,iscgem372787,",",us,choy,gcmt,duputel,gcmt,atlas,iscgem,",",finite-fault,focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,trump-shakemap,",0,0,1.2,0,mw,Point,25.7,1.186,122.857,"75 km NNW of Gorontalo, Indonesia","Gorontalo, Indonesia",,Indonesia,Gorontalo,,Gorontalo,,melodies.availing.clamming,480
usp00047hw,5.8,earthquake,"M 5.8 - 90 km WSW of Labuan, Indonesia",1990-04-06T05:47:43,639380863650,1651175488899,https://earthquake.usgs.gov/earthquakes/eventpage/usp00047hw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00047hw&format=geojson,0,0,5,,reviewed,0,518,us,p00047hw,",gcmtb040690b,usp00047hw,gcmt19900406054744,atlas19900406054743,iscgem371519,",",gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1.3,0,mw,Point,33,-6.817,105.14,"90 km WSW of Labuan, Indonesia","Labuan, Indonesia",,Indonesia,Banten,,Banten,,submersion.malfunctioning.published,420
usp0004741,5.9,earthquake,"M 5.9 - 5 km ENE of Jagupit, Philippines",1990-03-26T22:47:16,638491636750,1651175791804,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004741,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004741&format=geojson,0,0,6,,reviewed,0,536,us,p0004741,",gcmtb032690a,usp0004741,gcmt19900326224717,atlas19900326224720,iscgem376763,",",gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,trump-shakemap,",0,0,1.1,0,mw,Point,39.2,9.253,125.606,"5 km ENE of Jagupit, Philippines","Jagupit, Philippines",,Philippines,Caraga,,Agusan del Norte,,shot.postmarked.migraines,480
usp00046gq,5.5,earthquake,"M 5.5 - 22 km NNW of Amahai, Indonesia",1990-03-12T13:32:55,637248775500,1651175738444,https://earthquake.usgs.gov/earthquakes/eventpage/usp00046gq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00046gq&format=geojson,0,0,6,,reviewed,0,465,us,p00046gq,",gcmtb031290b,usp00046gq,gcmt19900312133255,iscgem375417,atlas19900312133255,",",gcmt,us,gcmt,iscgem,atlas,",",focal-mechanism,impact-text,origin,phase-data,shakemap,trump-shakemap,",0,0,1.1,0,mw,Point,26.2,-3.158,128.838,"22 km NNW of Amahai, Indonesia","Amahai, Indonesia",,Indonesia,Maluku,,Seram Island,,pretext.winch.heartbeat,540
usp000456m,6.6,earthquake,"M 6.6 - 6 km ESE of Bacong, Philippines",1990-02-08T07:46:59,634463219780,1651175863943,https://earthquake.usgs.gov/earthquakes/eventpage/usp000456m,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000456m&format=geojson,0,0,6,,reviewed,0,670,us,p000456m,",gcmtc020890b,usp000456m,gcmt19900208074700,atlas19900208074703,iscgem377915,",",gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,trump-shakemap,",0,0,1.2,0,mw,Point,30.3,9.725,124.625,"6 km ESE of Bacong, Philippines","Bacong, Philippines",,Philippines,Central Visayas,,Bohol,,subtly.carpets.astound,480
usp000456h,6.8,earthquake,"M 6.8 - 13 km E of Bacong, Philippines",1990-02-08T07:15:32,634461332230,1651175858365,https://earthquake.usgs.gov/earthquakes/eventpage/usp000456h,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000456h&format=geojson,0,0,6,,reviewed,0,711,us,p000456h,",choy19900208071532,usp000456h,gcmt19900208071532,duputel020890a,atlas19900208071533,iscgem377912,",",choy,us,gcmt,duputel,atlas,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,trump-shakemap,",0,0,1.4,0,mw,Point,25.9,9.755,124.694,"13 km E of Bacong, Philippines","Bacong, Philippines",,Philippines,Central Visayas,,Bohol,,inactivate.modulates.mounding,480
usp00044yw,5.5,earthquake,"M 5.5 - 32 km ENE of Barcelona, Philippines",1990-02-01T18:33:53,633897233860,1651175815194,https://earthquake.usgs.gov/earthquakes/eventpage/usp00044yw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00044yw&format=geojson,0,0,4,,reviewed,0,465,us,p00044yw,",gcmtb020190b,usp00044yw,gcmt19900201183353,iscgem377292,",",gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1.2,0,mw,Point,61,8.247,126.712,"32 km ENE of Barcelona, Philippines","Barcelona, Philippines",,,,,Philippines,,nationals.casks.aristocratic,480
usp0004yxy,5.6,earthquake,"M 5.6 - 56 km WSW of Pagar Alam, Indonesia",1991-11-08T17:12:43,689620363990,1651172355651,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004yxy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004yxy&format=geojson,0,0,4,,reviewed,0,482,us,p0004yxy,",choy19911108171243,gcmtb110891d,usp0004yxy,gcmt19911108171245,iscgem313015,",",choy,gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1,0,mw,Point,79.6,-4.273,102.806,"56 km WSW of Pagar Alam, Indonesia","Pagar Alam, Indonesia",,Indonesia,Bengkulu,,Bengkulu,,naps.loafers.objectifies,420
usp0004ywe,6.3,earthquake,"M 6.3 - 216 km NE of Lospalos, Timor Leste",1991-11-07T09:21:23,689505683720,1651172352754,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004ywe,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004ywe&format=geojson,0,0,5,,reviewed,0,611,us,p0004ywe,",choy19911107092123,gcmtb110791c,usp0004ywe,gcmt19911107092123,iscgem312885,",",choy,gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1,0,mw,Point,140.2,-7.32,128.55,"216 km NE of Lospalos, Timor Leste","Lospalos, Timor Leste",,Indonesia,Maluku,,Maluku,,hauntings.overbite.dressed,540
usp0004yp9,6,earthquake,"M 6.0 - 131 km NW of Gorontalo, Indonesia",1991-11-01T02:51:12,688963872770,1651172314262,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004yp9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004yp9&format=geojson,0,0,5,,reviewed,0,554,us,p0004yp9,",gcmtb110191a,usp0004yp9,gcmt19911101025112,atlas19911101025115,iscgem312301,",",gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1.2,0,mw,Point,37.1,1.235,122.105,"131 km NW of Gorontalo, Indonesia","Gorontalo, Indonesia",,Indonesia,Central Sulawesi,,Central Sulawesi,,mornings.sledge.dishonestly,480
usp0004y13,5.5,earthquake,"M 5.5 - Sumbawa region, Indonesia",1991-10-19T08:48:19,687862099220,1598663030463,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004y13,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004y13&format=geojson,0,0,4,,reviewed,0,465,us,p0004y13,",choy19911019084819,gcmtb101991e,usp0004y13,gcmt19911019084818,",",choy,gcmt,us,gcmt,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1.1,0,mw,Point,96.7,-9.012,117.17,"Sumbawa region, Indonesia","Sumbawa region, Indonesia",,Indonesia,West Nusa Tenggara,,Sumbawa,,consonant.exemplify.boxcar,480
usp0004xzs,5.6,earthquake,"M 5.6 - 12 km N of Siocon, Philippines",1991-10-18T19:10:10,687813010410,1651172531066,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004xzs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004xzs&format=geojson,0,0,5,,reviewed,0,482,us,p0004xzs,",gcmtb101891e,usp0004xzs,gcmt19911018191010,iscgem316923,atlas19911018191010,",",gcmt,us,gcmt,iscgem,atlas,",",focal-mechanism,impact-text,origin,phase-data,shakemap,trump-shakemap,",0,0,1.1,0,mw,Point,35.5,7.817,122.127,"12 km N of Siocon, Philippines","Siocon, Philippines",,Philippines,Zamboanga Peninsula,,Zamboanga del Norte,,reviewed.oversleep.halfhearted,480
usp0004xrq,5.9,earthquake,"M 5.9 - 86 km NNW of Tobelo, Indonesia",1991-10-13T00:57:53,687315473280,1651172485789,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004xrq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004xrq&format=geojson,0,0,5,,reviewed,0,536,us,p0004xrq,",gcmtb101391b,usp0004xrq,gcmt19911013005753,iscgem316375,",",gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1.3,0,mw,Point,26.5,2.453,127.727,"86 km NNW of Tobelo, Indonesia","Tobelo, Indonesia",,Indonesia,North Maluku,,Molucca Sea,,larks.warning.yearling,540
usp0004w8s,5.5,earthquake,"M 5.5 - 14 km S of Santa Juliana, Philippines",1991-09-04T22:27:21,684023241720,1651172614891,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004w8s,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004w8s&format=geojson,0,0,6,,reviewed,0,465,us,p0004w8s,",gcmtb090491c,usp0004w8s,gcmt19910904222720,iscgem318870,",",gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1,0,mw,Point,20.9,15.204,120.404,"14 km S of Santa Juliana, Philippines","Santa Juliana, Philippines",,Philippines,Central Luzon,Bamban,Bamban,,batches.proteins.compensated,480
usp0004vuj,4.5,earthquake,"M 4.5 - Sabah, Malaysia",1991-08-25T07:15:10,683104510220,1598662713469,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004vuj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004vuj&format=geojson,0,0,4,,reviewed,0,312,us,p0004vuj,",usp0004vuj,",",us,",",origin,phase-data,shakemap,",0,0,1.3,0,mb,Point,33,4.636,118.256,"Sabah, Malaysia","Sabah, Malaysia",,Malaysia,Sabah,,Sabah,,backhanded.staples.breadstick,480
usp0004v82,5.9,earthquake,"M 5.9 - 157 km E of Amahai, Indonesia",1991-08-11T14:43:54,681921834280,1651172714042,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004v82,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004v82&format=geojson,0,0,5,,reviewed,0,536,us,p0004v82,",gcmtb081191c,usp0004v82,gcmt19910811144353,atlas19910811144354,iscgem322507,",",gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,trump-shakemap,",0,0,1.2,0,mw,Point,33,-3.141,130.32,"157 km E of Amahai, Indonesia","Amahai, Indonesia",,Indonesia,Maluku,,Seram Island,,crocheting.blondes.chewed,540
usp0004v3k,6.7,earthquake,"M 6.7 - 67 km NW of Gorontalo, Indonesia",1991-08-08T02:09:44,681617384710,1651172691180,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004v3k,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004v3k&format=geojson,0,0,7,,reviewed,0,691,us,p0004v3k,",choy19910808020944,gcmtc080891a,usp0004v3k,gcmt19910808020947,duputel080891a,atlas19910808020946,iscgem322174,",",choy,gcmt,us,gcmt,duputel,atlas,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,trump-shakemap,",0,0,1.5,0,mwb,Point,12.4,0.972,122.631,"67 km NW of Gorontalo, Indonesia","Gorontalo, Indonesia",,Indonesia,Gorontalo,,Gorontalo,,rosebushes.draping.dormant,480
usp0004uhc,5.6,earthquake,"M 5.6 - 38 km ESE of Mangili, Philippines",1991-07-23T11:22:10,680268130090,1651172878493,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004uhc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004uhc&format=geojson,0,0,4,,reviewed,0,482,us,p0004uhc,",gcmtb072391a,usp0004uhc,gcmt19910723112210,iscgem326846,",",gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1.1,0,mw,Point,146.5,5.826,125.983,"38 km ESE of Mangili, Philippines","Mangili, Philippines",,Philippines,,,Philippines maritime boundary,,send.narrative.fitfully,480
usp0004uf9,5.8,earthquake,"M 5.8 - 149 km NNE of Tobelo, Indonesia",1991-07-21T22:59:09,680137149610,1651172875696,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004uf9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004uf9&format=geojson,0,0,4,,reviewed,0,518,us,p0004uf9,",gcmtb072191e,usp0004uf9,gcmt19910721225910,iscgem326689,",",gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1,0,mw,Point,34.4,3.008,128.434,"149 km NNE of Tobelo, Indonesia","Tobelo, Indonesia",,,,,Philippine Sea,,vanishes.understandably.weirdly,540
usp0004ua7,5.8,earthquake,"M 5.8 - 74 km NW of Maumere, Indonesia",1991-07-18T04:54:46,679812886990,1651172868952,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004ua7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004ua7&format=geojson,0,0,5,,reviewed,0,518,us,p0004ua7,",gcmtb071891a,usp0004ua7,gcmt19910718045447,iscgem326282,",",gcmt,us,gcmt,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,",0,0,1.2,0,mw,Point,32.1,-8.122,121.76,"74 km NW of Maumere, Indonesia","Maumere, Indonesia",,Indonesia,East Nusa Tenggara,,Flores Sea,,reformulate.apologetically.hollering,480
usp0004tyu,5,earthquake,"M 5.0 - Minahasa, Sulawesi, Indonesia",1991-07-10T06:53:05,679128785100,1598662395454,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004tyu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004tyu&format=geojson,0,0,4,,reviewed,0,385,us,p0004tyu,",usp0004tyu,",",us,",",impact-text,origin,phase-data,shakemap,",0,0,1,0,mb,Point,48.5,-0.687,119.946,"Minahasa, Sulawesi, Indonesia","Minahasa, Sulawesi, Indonesia",,Indonesia,Central Sulawesi,Donggala,Donggala,,darned.coherently.metalwork,480
usp0004tse,6.9,earthquake,"M 6.9 - 81 km NW of Maubara, Timor Leste",1991-07-04T11:43:10,678627790490,1651172811316,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004tse,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004tse&format=geojson,0,0,6,,reviewed,0,732,us,p0004tse,",choy19910704114310,gcmtc070491f,usp0004tse,gcmt19910704114311,duputel070491f,atlas19910704114311,iscgem324844,",",choy,gcmt,us,gcmt,duputel,atlas,iscgem,",",focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,trump-shakemap,",0,0,1.1,0,mwb,Point,28.8,-8.099,124.681,"81 km NW of Maubara, Timor Leste","Maubara, Timor Leste",,Indonesia,East Nusa Tenggara,,East Nusa Tenggara,,mystified.earl.bicyclist,480
usp0004ts3,5.7,earthquake,"M 5.7 - 76 km NW of Maubara, Timor Leste",1991-07-04T07:08:31,678611311900,1651172808384,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004ts3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004ts3&format=geojson,0,0,6,,reviewed,0,500,us,p0004ts3,",gcmtb070491c,usp0004ts3,gcmt19910704070831,iscgem324822,atlas19910704070831,",",gcmt,us,gcmt,iscgem,atlas,",",focal-mechanism,impact-text,origin,phase-data,shakemap,trump-shakemap,",0,0,1.2,0,mw,Point,29.1,-8.146,124.689,"76 km NW of Maubara, Timor Leste","Maubara, Timor Leste",,Indonesia,East Nusa Tenggara,,East Nusa Tenggara,,desk.evilly.braised,480
usp0004t6j,5.6,earthquake,"M 5.6 - 73 km NNW of Gorontalo, Indonesia",1991-06-20T06:27:24,677399244180,1651173066134,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004t6j,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004t6j&format=geojson,0,0,4,,reviewed,0,482,us,p0004t6j,",iscgem329624,usp0004t6j,",",iscgem,us,",",origin,phase-data,shakemap,",0,0,1.1,0,mb,Point,20.7,1.173,122.882,"73 km NNW of Gorontalo, Indonesia","Gorontalo, Indonesia",,Indonesia,Gorontalo,,Gorontalo,,horsedrawn.concessions.irresistibly,480
usp0004t6g,7.5,earthquake,"M 7.5 - 79 km NNW of Gorontalo, Indonesia",1991-06-20T05:18:52,677395132510,1651173064409,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004t6g,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004t6g&format=geojson,0,0,7,,reviewed,0,865,us,p0004t6g,",usp0004t6g,choy19910620051852,gcmtb062091c,duputel062091c,gcmt19910620051852,atlas19910620051854,iscgem329618,",",us,choy,gcmt,duputel,gcmt,atlas,iscgem,",",finite-fault,focal-mechanism,impact-text,moment-tensor,origin,phase-data,shakemap,trump-shakemap,",0,0,1.2,0,mw,Point,31.4,1.196,122.787,"79 km NNW of Gorontalo, Indonesia","Gorontalo, Indonesia",,Indonesia,Gorontalo,,Gorontalo,,limousines.assimilation.nonathletic,480
usp0004t1p,5.5,earthquake,"M 5.5 - Luzon, Philippines",1991-06-16T20:37:20,677104640310,1598662251050,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004t1p,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004t1p&format=geojson,0,0,7,,reviewed,0,465,us,p0004t1p,",usp0004t1p,",",us,",",origin,phase-data,shakemap,",0,0,1.2,0,mb,Point,10,15.08,120.585,"Luzon, Philippines","Luzon, Philippines",,Philippines,Central Luzon,,Archdiocese of San Fernando,,streetlamp.situate.insists,480
usp0004t09,6.1,earthquake,"M 6.1 - 21 km WNW of Santa Monica, Philippines",1991-06-15T23:02:14,677026934370,1651173025675,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004t09,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004t09&format=geojson,0,0,5,,reviewed,0,572,us,p0004t09,",gcmtb061591n,usp0004t09,gcmt19910615230209,atlas19910615230213,iscgem329192,",",gcmt,us,gcmt,atlas,iscgem,",",focal-mechanism,impact-text,origin,phase-data,shakemap,trump-shakemap,",0,0,1.1,0,mw,Point,71,10.098,125.855,"21 km WNW of Santa Monica, Philippines","Santa Monica, Philippines",,Philippines,,,Philippines maritime boundary,,subfields.blondish.fictional,480
